"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.nums","Answer.nums","Answer.surveycode","Approve","Reject"
"32W3UF2EZOSGEC1553I6EPE4LJK4CA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","34S9DKFK74WIQ79A92KTY98A9SRYNK","AD0I2F8W50TSJ","Approved","Wed Jun 16 16:46:41 PDT 2021","Wed Jun 16 16:48:07 PDT 2021","Sat Jun 19 16:48:07 PDT 2021","Wed Jun 16 22:08:13 PDT 2021","","","86","100% (1/1)","100% (1/1)","100% (1/1)","1","1","McMD44b6VdNX6MCBCn8ido"
"32W3UF2EZOSGEC1553I6EPE4LJK4CA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","354P56DE9LAWR05EUPBFKQYJSSNS7M","AZ7CL1PR63ATG","Approved","Wed Jun 16 16:15:23 PDT 2021","Wed Jun 16 16:17:55 PDT 2021","Sat Jun 19 16:17:55 PDT 2021","Wed Jun 16 22:08:13 PDT 2021","","","152","100% (1/1)","100% (1/1)","100% (1/1)","1","1","McM5zyY0nQLfaxu2I1tido"
"32W3UF2EZOSGEC1553I6EPE4LJK4CA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","38YMOXR4MV66UH8IVKGOB1183UX6WE","AWAHIWLMQ0HUQ","Approved","Wed Jun 16 16:33:25 PDT 2021","Wed Jun 16 16:41:50 PDT 2021","Sat Jun 19 16:41:50 PDT 2021","Wed Jun 16 22:08:13 PDT 2021","","","505","100% (1/1)","100% (1/1)","100% (1/1)","1","1","McMBVtjnpDDcdUklP_3ido"
"32W3UF2EZOSGEC1553I6EPE4LJK4CA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","3R3YRB5GRGAUPFVGQXIZ9IIXEXBUAS","A259UZJQOOVE4V","Approved","Wed Jun 16 15:33:48 PDT 2021","Wed Jun 16 15:36:52 PDT 2021","Sat Jun 19 15:36:52 PDT 2021","Wed Jun 16 22:08:14 PDT 2021","","","184","100% (1/1)","100% (1/1)","100% (1/1)","1","1","McLxRhdNOVVhcOtkzSkido"
"32W3UF2EZOSGEC1553I6EPE4LJK4CA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","3WJEQKOXA99EGI4IO98FYGD0315A12","A11CY37O9P73HW","Approved","Wed Jun 16 20:29:16 PDT 2021","Wed Jun 16 21:03:48 PDT 2021","Sat Jun 19 21:03:48 PDT 2021","Wed Jun 16 22:08:14 PDT 2021","","","2072","100% (1/1)","100% (1/1)","100% (1/1)","1","1","McN5ax7csYLzOJC4CFkido"
"3RHLQY6EDTBQJ47J5ZDHYVWM6JW4DA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","31Q0U3WYDQMWXG6KH6WVOPBA2S871F","A30KYNLCW7HHPO","Approved","Wed Jun 16 15:33:44 PDT 2021","Wed Jun 16 15:36:13 PDT 2021","Sat Jun 19 15:36:13 PDT 2021","Wed Jun 16 22:08:14 PDT 2021","","","149","100% (2/2)","100% (1/1)","100% (1/1)","2","2","McLxSZYKH_PCeDST2Ssido"
"3RHLQY6EDTBQJ47J5ZDHYVWM6JW4DA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","3EJPLAJKENNAOCDN670VA5VQKW16Z4","A1XM0SQUNC4EFH","Approved","Wed Jun 16 15:33:40 PDT 2021","Wed Jun 16 15:36:47 PDT 2021","Sat Jun 19 15:36:47 PDT 2021","Wed Jun 16 22:08:14 PDT 2021","","","187","100% (1/1)","100% (1/1)","100% (1/1)","2","2","McLxNOQWbLqOgA_TTZjido"
"3RHLQY6EDTBQJ47J5ZDHYVWM6JW4DA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","3KWTYT0871AU0JW5MNZHAK6S9SR5LD","APF1EAZT104LQ","Approved","Wed Jun 16 17:24:52 PDT 2021","Wed Jun 16 17:27:02 PDT 2021","Sat Jun 19 17:27:02 PDT 2021","Wed Jun 16 22:08:14 PDT 2021","","","130","100% (2/2)","100% (1/1)","100% (1/1)","2","2","McMLpSjj4Ai5R4hM5pBido"
"3RHLQY6EDTBQJ47J5ZDHYVWM6JW4DA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","3QHK8ZVMINPWPZDENXQUD66KJO4BLB","A18EM8NGUWCGGA","Approved","Wed Jun 16 15:33:24 PDT 2021","Wed Jun 16 15:35:59 PDT 2021","Sat Jun 19 15:35:59 PDT 2021","Wed Jun 16 22:08:14 PDT 2021","","","155","100% (1/1)","100% (1/1)","100% (1/1)","2","2","McLxIzWer9hHUca1XUyido"
"3RHLQY6EDTBQJ47J5ZDHYVWM6JW4DA","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Wed Jun 16 15:32:21 PDT 2021","5","BatchId:4478557;OriginalHitTemplateId:920937340;","3600","259200","Wed Jun 23 15:32:21 PDT 2021","","","3RGU30DZTBFMD0TBB14QB74MRY3JM6","A1FG2G9TZSDN","Approved","Wed Jun 16 15:44:00 PDT 2021","Wed Jun 16 15:46:58 PDT 2021","Sat Jun 19 15:46:58 PDT 2021","Wed Jun 16 22:08:14 PDT 2021","","","178","100% (1/1)","100% (1/1)","100% (1/1)","2","2","McLzjRsH873iLqqHps4ido"
