"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.nums","Answer.nums","Answer.surveycode","Approve","Reject"
"33KGGVH24UONPBFH9HVRU4SB94L1XS","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","39OWYR0EPLY62FWTBE1GQ4Z10ZUFY8","A2RUHO7I7Y4XFA","Approved","Sat May 01 15:26:05 PDT 2021","Sat May 01 15:57:38 PDT 2021","Tue May 04 15:57:38 PDT 2021","Sun May 02 00:52:43 PDT 2021","","","1893","100% (1/1)","0% (0/0)","0% (0/0)","1","1","MZe1Yqy2SHIiRcTh6qeido"
"33KGGVH24UONPBFH9HVRU4SB94L1XS","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","3A0EX8ZRN9VGPYKD6CFK7E8GL18BYS","AHMHG8491PRQW","Approved","Sat May 01 16:30:59 PDT 2021","Sat May 01 16:34:07 PDT 2021","Tue May 04 16:34:07 PDT 2021","Sun May 02 00:52:43 PDT 2021","","","188","100% (1/1)","0% (0/0)","0% (0/0)","1","1","MZeGNN9e_r97IJGugcnido"
"33KGGVH24UONPBFH9HVRU4SB94L1XS","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","3IJXV6UZ1YQHF5MXYRF7L5JWD47RI9","APF1EAZT104LQ","Approved","Sat May 01 15:26:19 PDT 2021","Sat May 01 15:27:48 PDT 2021","Tue May 04 15:27:48 PDT 2021","Sun May 02 00:52:43 PDT 2021","","","89","100% (1/1)","0% (0/0)","0% (0/0)","1","1","MZe1YGkW9jXS-IH2kiQido"
"33KGGVH24UONPBFH9HVRU4SB94L1XS","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","3VNL7UK1XGQALTXZ18EHIN7MLXCFTJ","A2GXLM74C7BDI8","Approved","Sat May 01 15:26:09 PDT 2021","Sat May 01 15:27:37 PDT 2021","Tue May 04 15:27:37 PDT 2021","Sun May 02 00:52:43 PDT 2021","","","88","100% (1/1)","0% (0/0)","0% (0/0)","1","1","MZe1W3zNAHGGu9ntWr2ido"
"33KGGVH24UONPBFH9HVRU4SB94L1XS","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","3W92K5RLWVOXWO8Z0R1NXT4UTOEV5W","A2KW26KE43UBRS","Approved","Sat May 01 15:24:55 PDT 2021","Sat May 01 15:27:27 PDT 2021","Tue May 04 15:27:27 PDT 2021","Sun May 02 00:52:44 PDT 2021","","","152","100% (1/1)","0% (0/0)","0% (0/0)","1","1","MZe1QwXYFYG1gBS4CE6ido"
"3R16PJFTS3YYXADTXGZ428RCPFG4KJ","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","374TNBHA8C23T4M2PUCA233F713YQL","A34DYM8J0X5VK","Approved","Sat May 01 15:27:32 PDT 2021","Sat May 01 15:29:55 PDT 2021","Tue May 04 15:29:55 PDT 2021","Sun May 02 00:52:44 PDT 2021","","","143","100% (1/1)","0% (0/0)","0% (0/0)","2","2","MZe1t-INW6eotwqoqp5ido"
"3R16PJFTS3YYXADTXGZ428RCPFG4KJ","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","3JAOYWH7VJBD16YHPDCYM0BUOM1L90","A1G1OO4IWM8EP5","Approved","Sat May 01 16:37:04 PDT 2021","Sat May 01 16:39:17 PDT 2021","Tue May 04 16:39:17 PDT 2021","Sun May 02 00:52:44 PDT 2021","","","133","100% (1/1)","0% (0/0)","0% (0/0)","2","2","MZeHn3xJ0YDADXJ_EJ5ido"
"3R16PJFTS3YYXADTXGZ428RCPFG4KJ","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","3O7L7BFSHFWS61HSCLV7MYKDYFHIEN","AR8O1107OAW4V","Approved","Sat May 01 15:24:58 PDT 2021","Sat May 01 16:14:12 PDT 2021","Tue May 04 16:14:12 PDT 2021","Sun May 02 00:52:44 PDT 2021","","","2954","100% (1/1)","0% (0/0)","0% (0/0)","2","2","MZeC40ZVhKlWOk-gKcKido"
"3R16PJFTS3YYXADTXGZ428RCPFG4KJ","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","3TMSXRD2X77BNV7LPE47G5AROHBW1P","A3G5OWGKHW6OL5","Approved","Sat May 01 15:27:21 PDT 2021","Sat May 01 15:31:21 PDT 2021","Tue May 04 15:31:21 PDT 2021","Sun May 02 00:52:44 PDT 2021","","","240","100% (1/1)","0% (0/0)","0% (0/0)","2","2","MZe2RvXmsQx22WGhQiAido"
"3R16PJFTS3YYXADTXGZ428RCPFG4KJ","3U5YKSQWQDDDS6O3RNR9923PRUYBLG","A quick game - one time only","A quick game - one time only","game, simple","$0.30","Sat May 01 15:24:42 PDT 2021","5","BatchId:4427629;OriginalHitTemplateId:920937340;","3600","259200","Sat May 08 15:24:42 PDT 2021","","","3YDTZAI2WYNZETO1F8YOLDR04OD149","AKSLU0C30G3JT","Approved","Sat May 01 15:26:55 PDT 2021","Sat May 01 15:28:01 PDT 2021","Tue May 04 15:28:01 PDT 2021","Sun May 02 00:52:44 PDT 2021","","","66","100% (1/1)","0% (0/0)","0% (0/0)","2","2","MZe1h8iRn1pympRbBvyido"
